	(Ângulo de Ataque)			  (Coef. de Lift)			  (Coef. de Drag)


  -5.6999999999999993e+00	  -2.4981319979999994e-01	   1.4802042099999999e-02	
  -5.5999999999999996e+00	  -2.3932190079999993e-01	   1.4765715200000000e-02	
  -5.5000000000000000e+00	  -2.2876987499999990e-01	   1.4730087499999999e-02	
  -5.3999999999999986e+00	  -2.1815858879999983e-01	   1.4695160799999999e-02	
  -5.2999999999999989e+00	  -2.0748950379999986e-01	   1.4660936899999999e-02	
  -5.1999999999999993e+00	  -1.9676407679999985e-01	   1.4627417600000000e-02	
  -5.0999999999999996e+00	  -1.8598375979999993e-01	   1.4594604700000000e-02	
  -5.0000000000000000e+00	  -1.7514999999999992e-01	   1.4562499999999999e-02	
  -4.8999999999999986e+00	  -1.6426423979999982e-01	   1.4531105300000000e-02	
  -4.7999999999999989e+00	  -1.5332791679999991e-01	   1.4500422399999999e-02	
  -4.6999999999999993e+00	  -1.4234246379999982e-01	   1.4470453099999999e-02	
  -4.5999999999999996e+00	  -1.3130930879999991e-01	   1.4441199199999999e-02	
  -4.5000000000000000e+00	  -1.2022987500000004e-01	   1.4412662499999999e-02	
  -4.3999999999999986e+00	  -1.0910558079999977e-01	   1.4384844799999999e-02	
  -4.2999999999999989e+00	  -9.7937839799999926e-02	   1.4357747899999999e-02	
  -4.1999999999999993e+00	  -8.6728060799999895e-02	   1.4331373599999999e-02	
  -4.0999999999999996e+00	  -7.5477647799999936e-02	   1.4305723699999998e-02	
  -4.0000000000000000e+00	  -6.4187999999999967e-02	   1.4280800000000000e-02	
  -3.8999999999999986e+00	  -5.2860511799999843e-02	   1.4256604300000000e-02	
  -3.8000000000000007e+00	  -4.1496572800000020e-02	   1.4233138399999999e-02	
  -3.6999999999999993e+00	  -3.0097567799999891e-02	   1.4210404099999999e-02	
  -3.5999999999999979e+00	  -1.8664876799999730e-02	   1.4188403199999998e-02	
  -3.5000000000000000e+00	  -7.1998749999999667e-03	   1.4167137500000000e-02	
  -3.3999999999999986e+00	   4.2960672000001976e-03	   1.4146608799999998e-02	
  -3.3000000000000007e+00	   1.5821584199999905e-02	   1.4126818899999999e-02	
  -3.1999999999999993e+00	   2.7375315200000139e-02	   1.4107769599999999e-02	
  -3.0999999999999979e+00	   3.8955904200000280e-02	   1.4089462699999999e-02	
  -3.0000000000000000e+00	   5.0561999999999996e-02	   1.4071899999999998e-02	
  -2.8999999999999986e+00	   6.2192256200000184e-02	   1.4055083299999998e-02	
  -2.8000000000000007e+00	   7.3845331199999920e-02	   1.4039014399999999e-02	
  -2.6999999999999993e+00	   8.5519888200000116e-02	   1.4023695099999999e-02	
  -2.5999999999999979e+00	   9.7214595200000253e-02	   1.4009127199999999e-02	
  -2.5000000000000000e+00	   1.0892812500000004e-01	   1.3995312499999999e-02	
  -2.3999999999999986e+00	   1.2065915520000020e-01	   1.3982252799999999e-02	
  -2.3000000000000007e+00	   1.3240636819999996e-01	   1.3969949899999999e-02	
  -2.1999999999999993e+00	   1.4416845120000010e-01	   1.3958405599999999e-02	
  -2.0999999999999979e+00	   1.5594409620000027e-01	   1.3947621699999999e-02	
  -2.0000000000000000e+00	   1.6773200000000002e-01	   1.3937600000000000e-02	
  -1.8999999999999986e+00	   1.7953086420000020e-01	   1.3928342299999999e-02	
  -1.8000000000000007e+00	   1.9133939519999993e-01	   1.3919850399999999e-02	
  -1.6999999999999993e+00	   2.0315630420000011e-01	   1.3912126100000000e-02	
  -1.5999999999999979e+00	   2.1498030720000028e-01	   1.3905171199999998e-02	
  -1.5000000000000000e+00	   2.2681012500000000e-01	   1.3898987500000000e-02	
  -1.3999999999999986e+00	   2.3864448320000020e-01	   1.3893576800000000e-02	
  -1.3000000000000007e+00	   2.5048211219999994e-01	   1.3888940899999999e-02	
  -1.1999999999999993e+00	   2.6232174720000012e-01	   1.3885081600000000e-02	
  -1.0999999999999979e+00	   2.7416212820000030e-01	   1.3882000699999999e-02	
  -1.0000000000000000e+00	   2.8600200000000003e-01	   1.3879700000000000e-02	
  -8.9999999999999858e-01	   2.9784011220000017e-01	   1.3878181299999999e-02	
  -7.9999999999999716e-01	   3.0967521920000035e-01	   1.3877446400000000e-02	
  -6.9999999999999929e-01	   3.2150608020000010e-01	   1.3877497099999999e-02	
  -5.9999999999999787e-01	   3.3333145920000029e-01	   1.3878335200000000e-02	
  -5.0000000000000000e-01	   3.4515012500000003e-01	   1.3879962499999999e-02	
  -3.9999999999999858e-01	   3.5696085120000021e-01	   1.3882380800000000e-02	
  -2.9999999999999716e-01	   3.6876241620000033e-01	   1.3885591899999999e-02	
  -1.9999999999999929e-01	   3.8055360320000009e-01	   1.3889597599999999e-02	
  -9.9999999999997868e-02	   3.9233320020000029e-01	   1.3894399699999999e-02	
   0.0000000000000000e+00	   4.0410000000000001e-01	   1.3899999999999999e-02	
   1.0000000000000142e-01	   4.1585280020000021e-01	   1.3906400300000000e-02	
   2.0000000000000284e-01	   4.2759040320000036e-01	   1.3913602399999999e-02	
   3.0000000000000071e-01	   4.3931161620000009e-01	   1.3921608100000000e-02	
   4.0000000000000213e-01	   4.5101525120000024e-01	   1.3930419199999999e-02	
   5.0000000000000000e-01	   4.6270012500000002e-01	   1.3940037499999999e-02	
   6.0000000000000142e-01	   4.7436505920000016e-01	   1.3950464799999999e-02	
   7.0000000000000284e-01	   4.8600888020000033e-01	   1.3961702899999999e-02	
   8.0000000000000071e-01	   4.9763041920000006e-01	   1.3973753600000000e-02	
   9.0000000000000213e-01	   5.0922851220000021e-01	   1.3986618700000000e-02	
   1.0000000000000000e+00	   5.2080199999999999e-01	   1.4000299999999999e-02	
   1.1000000000000014e+00	   5.3234972820000015e-01	   1.4014799300000000e-02	
   1.2000000000000028e+00	   5.4387054720000028e-01	   1.4030118400000000e-02	
   1.3000000000000007e+00	   5.5536331220000013e-01	   1.4046259100000000e-02	
   1.4000000000000021e+00	   5.6682688320000030e-01	   1.4063223199999999e-02	
   1.5000000000000000e+00	   5.7826012500000001e-01	   1.4081012499999998e-02	
   1.6000000000000014e+00	   5.8966190720000022e-01	   1.4099628800000000e-02	
   1.7000000000000028e+00	   6.0103110420000028e-01	   1.4119073899999999e-02	
   1.8000000000000007e+00	   6.1236659520000014e-01	   1.4139349600000000e-02	
   1.9000000000000021e+00	   6.2366726420000029e-01	   1.4160457700000000e-02	
   2.0000000000000000e+00	   6.3493200000000005e-01	   1.4182400000000000e-02	
   2.1000000000000014e+00	   6.4615969620000013e-01	   1.4205178299999999e-02	
   2.2000000000000028e+00	   6.5734925120000032e-01	   1.4228794400000000e-02	
   2.3000000000000007e+00	   6.6849956820000012e-01	   1.4253250100000000e-02	
   2.4000000000000021e+00	   6.7960955520000033e-01	   1.4278547200000000e-02	
   2.5000000000000000e+00	   6.9067812500000003e-01	   1.4304687500000000e-02	
   2.6000000000000014e+00	   7.0170419520000016e-01	   1.4331672800000000e-02	
   2.7000000000000028e+00	   7.1268668820000025e-01	   1.4359504900000000e-02	
   2.8000000000000007e+00	   7.2362453120000003e-01	   1.4388185599999999e-02	
   2.9000000000000021e+00	   7.3451665620000028e-01	   1.4417716699999999e-02	
